Country,Tree_Cover_Loss_percent,CO2_Emission_mt,Rainfall_mm,Population_Million,GDP_Billion_USD,Deforestation_Policy_Strictness,Corruption_Index,Protected_Area_percent,Forest_Loss_Area_km2
Nigeria,9.65309972999093,1297.3315682832545,3006.70189622036,25.925003759463163,667.097122953387,Medium,33.89527665374928,29.666534122760993,4965.640831583738
Brazil,10.43983182255979,1583.573762363486,519.1216817832075,80.04551634834486,197.43813454605228,Low,40.89822973362773,12.85912336533483,18545.487027232146
Russia,8.186594205879183,1785.9159293058494,3195.462175619813,111.74666249551592,2538.76650895288,Low,36.40323502426874,18.316941324647726,13800.53424778907
Nigeria,3.8518059777135965,1443.1568403685937,1830.5801403366759,144.3855397269215,2944.5179610341415,Medium,33.71283349016129,34.872101368372626,7820.639713996511
Colombia,5.2508703032084,123.45003380604078,2375.3245781056694,18.466379923203203,2389.7714782903813,High,81.92832136705002,48.43862256336799,0.0
Canada,2.8058059803412427,883.5071397855805,2443.9971588379267,46.30710877822872,2568.665519028768,Low,41.428067574566775,7.268754812099414,1247.4156003976175
Colombia,13.635913363871062,1342.5079441233074,3174.864996190263,86.6602207984352,763.8325344352838,Medium,89.5342836398337,45.067294438486975,1760.8815352484567
Myanmar,8.792537742015195,310.8795979476,2373.6760147183427,291.60214381580994,2883.849577763939,Low,92.74448940088932,30.959654059004382,835.7187863674999
Colombia,6.0726861097782345,941.5046349020338,2303.1941127561913,102.74736709539998,630.9308281376137,Medium,62.8445352452823,30.376380504003066,13651.136878043635
Myanmar,6.983886474297576,179.68746109927974,606.6213257381389,147.20211214306434,2856.717940567405,High,30.72508419992948,27.512534084349216,14042.04282180346
Canada,14.214521760216048,288.5883931720498,2007.0648680301326,62.848825257825915,2984.7169171995556,High,48.09111825346859,8.122733865688252,0.0
Australia,2.384935906429595,1052.6158628838307,865.5239025328292,185.18012096735163,2149.5822769508436,Medium,79.82991975111605,9.04445832812723,20403.58098292326
Myanmar,8.83482449705028,418.5178097033448,2686.0446830366054,87.80154857721242,2944.3740087858746,Medium,47.55430465228028,32.041040254658874,0.0
Brazil,7.637741315378543,1462.0980358277395,1987.8879545192908,66.06281063933591,1730.1423497229557,Medium,26.526291372709156,20.343135714600123,3803.4518437052748
Colombia,9.210668107976252,1754.7159259294378,2508.706115545895,157.38892539156382,815.6482603694665,High,61.758868319614095,46.27706299599563,23862.148525516586
Colombia,0.36984173893052363,2021.4080778617988,529.1859918673913,6.624210752324142,1339.1378627135816,Low,83.38406386220261,23.29657418117625,12124.038865734305
Brazil,13.094646243267857,580.3605861875442,662.8552497419901,7.260889631521472,1801.0047593674185,High,79.69447903576267,11.447665641618848,3815.6899809588704
Indonesia,13.988562409005825,501.9581974217674,2620.602502994315,69.62529868504804,265.59060797969425,Medium,33.134235509776495,37.16234750759162,0.0
DRC,8.520484435479213,350.9628168025606,623.4614415958874,15.832801937742238,1885.912630620876,Medium,70.457346080935,18.200903964845445,11553.864332797762
Australia,10.480097275765695,1627.4325989047281,620.8958560723016,36.86759746855395,2944.474618448769,High,36.53781975767353,28.646163831015194,20592.30444602377
Russia,13.845240779541706,1795.5417435685629,437.5362732281511,104.96389155493172,610.8175668619965,Medium,36.36556509141292,36.40247534773265,13745.648727197251
Myanmar,10.63785565126964,175.8067475815409,3365.154334728388,241.7627754760448,2388.1555930507307,High,85.55538299788888,45.511885004093166,0.0
Brazil,2.372831739422494,2346.9093909848557,2686.2759143229214,173.75434979394376,2728.3014416498772,Medium,38.72517145551726,40.648603766075425,19992.487963418458
Canada,8.686696566485516,224.73108076353378,1495.0793663563989,156.23697915714283,2833.9196988196513,Low,39.74355098885084,35.43624805427258,2634.3777868787984
Myanmar,9.140054191104552,1399.111204722569,1319.2603019917312,91.57920284639589,2882.400032996069,Low,20.049004307097466,35.58349320778146,15674.28634645126
DRC,6.419547002405552,1801.7452466821994,1484.0800122121336,279.86734723268086,1588.3059342283423,Medium,85.30017755941383,47.56660898144389,20103.890455397897
Canada,11.07301911080837,2190.3258969906055,2801.4259466616636,122.11943716497154,2933.058328574936,High,79.4446109906851,18.31208438734412,14342.259861883516
Nigeria,14.02206852005832,1813.8086371178267,2450.248894318285,30.69236620475259,2284.0651110465947,Low,67.04967013180085,5.050044238828433,11827.044054843875
Colombia,13.890970842310967,2024.1473993675004,974.1062603891506,187.03462225475138,526.9307368990376,High,76.26993229541317,17.23795517291894,30408.650199132422
Nigeria,6.817506633921568,914.6804621027345,939.7389395356615,38.582326075597415,1456.8553140805116,Medium,31.403642556836886,14.805112083203479,8066.4328713800005
Myanmar,1.7872468830272534,2055.5802729916295,705.0265141115317,106.84082712649916,2169.076967347412,High,54.37426959406816,34.78255633012992,22561.978602004143
DRC,14.774133864538785,292.27563132322035,2446.938431074148,154.6865219217536,779.6539316662959,Low,46.341454051158564,33.51702198944881,0.0
Australia,12.599581488044418,2247.5599745452664,2769.5552528873814,262.89564478212685,1939.8147914692177,High,27.033239469276236,31.705762221712572,26285.63851608657
Myanmar,1.9574739499286762,1414.221702768967,1221.6439278075125,150.59624120033502,2016.4714131875267,High,56.45978639111931,5.730954944425417,17427.106961029735
Brazil,13.820544050998848,2061.514647909985,464.9293791958297,212.16633597934097,529.9642442352693,Medium,89.05547377569765,37.79501245027914,26361.242868156034
Tanzania,13.061455794725711,1185.5638828439203,654.7321691769248,297.88096750472573,1717.0016717356311,Medium,23.004433928802086,19.55886856184712,17998.671455930413
Myanmar,7.830687051178474,1644.5864684716598,3400.3661080195943,43.78929036990458,2326.2993873868927,Medium,41.85956851203454,34.9275195052984,0.0
Colombia,8.910003992599446,1363.3663862466717,1315.8788101800028,86.04580002825826,1521.7422103810286,Low,35.56557021542776,30.0460292825969,19701.431011889217
Colombia,6.045140287664941,1855.8148522127965,2784.5917582982142,121.39994230130569,85.70419448951691,Low,37.860999024927224,20.422891644255824,15878.325994512219
Myanmar,0.9159484184482669,295.91195687341497,2336.457063448218,129.43931266895527,76.66348378391191,Medium,88.13259139095315,11.05593201968485,0.0
Canada,5.094438900523923,244.84500157735312,1584.0128829239773,126.251217203336,1103.236564711536,Medium,55.10517906757176,9.248850394721643,225.1394075271778
Tanzania,12.06251638411037,693.0477616243514,1037.6305128062208,272.7452457541837,2782.272501873757,Low,54.97245597048641,42.41832499005006,14159.1109791994
Brazil,0.1690171427685826,482.907232271652,776.29789629416,215.63963011772265,724.5964998306458,Low,77.04317318414617,46.32788939367011,19507.045080567288
Myanmar,5.069137658198048,2192.280559821284,2306.5402009204863,184.33203815675762,1921.3728821714772,Low,31.586915300369434,34.24046210439348,30076.481501333074
Canada,6.0327135345050555,626.1135696593063,2801.3647199771426,96.26495176952072,705.1238185452956,Low,56.544901557503806,9.654535168721752,0.0
Colombia,8.10719448377505,2442.076613965915,2396.103185977505,248.01816334528192,998.9264694956685,Medium,52.248891059079476,23.09122475997083,32100.702712086655
Colombia,13.805848684550131,908.5499002506564,2043.9366130723909,286.74285088807176,2551.724164324378,Low,64.7683017909992,37.80226400473207,15286.07211207262
DRC,5.260555316052822,537.0829976528782,530.0487926380724,247.25349335231684,2200.1412546963434,Medium,94.96682774378289,40.09193978045307,16870.120863715416
Myanmar,5.269602708253792,1995.2764171419499,3402.3152105425897,5.461706031484507,331.42786807397135,High,77.70866705615353,10.319838003098987,13066.604846114995
Tanzania,11.088768596835251,1680.8986612021026,2876.0139941291814,192.73840420410508,1314.6709619099793,High,49.83992772630704,5.001382348042209,13510.2060796557
Indonesia,6.838047319258126,1295.6697194875335,1307.7483137729907,20.08493752541971,136.05080275353018,Low,82.06647892055352,37.04616706462723,11366.019066171151
Tanzania,3.4466118618057315,1432.872522250315,3437.908021012437,80.99412999844795,1468.6259324788766,High,32.80312724843601,21.046827919379254,3414.3550993736717
Colombia,6.841348790377132,1826.0842678534332,2265.8329278725987,22.55978660259265,2004.1803345181509,High,22.28477647317201,16.45165992282171,600.2138301988743
Colombia,2.198769603659018,648.291379195117,2205.5102404424642,183.11965862006937,399.5827396145471,High,35.33362793482048,5.580386140528645,7113.410102367239
Nigeria,2.7281660989427277,2491.2013985361805,2719.0268562315496,207.544024480319,902.2105697820388,Low,45.53086670856948,29.313473304267486,20246.54680727593
Colombia,7.525679813818248,2439.5035891522793,2916.486343079426,38.77385322944201,1223.6180452313629,Low,58.29355680946699,43.30178309416918,6394.337841153666
Brazil,6.341989197617764,1660.7816472326485,2435.083682727658,118.23247049826895,2762.6165227353467,High,66.13468554058998,48.09342408226645,9742.37674757553
Russia,13.731203925914691,578.9018822299483,797.09681373522,139.58977014188488,2980.102295497744,Medium,88.29542879108163,30.458522777598017,8804.941776265347
Myanmar,5.499669096837833,1732.5477818350992,1448.629268582945,113.87064141947039,182.48833203706678,High,58.239050716284325,28.150759748295236,22672.44776354997
Tanzania,8.750766419142847,273.276181550022,3277.059285010754,40.702375143131945,2294.9733743114066,Low,57.5956733469297,8.82753734701585,0.0
Russia,9.520737890001003,173.56600529393455,1096.308396715941,128.58959810530524,1146.5859958869125,Low,23.76822573672366,29.69927606941699,0.0
Canada,0.2951074031661712,718.4389324269129,1553.7177738962912,226.59752410348335,1207.751649376966,Low,22.618366449216786,22.09905855344276,12601.168956178404
Indonesia,9.986706843048987,1210.295096174359,1739.4383371270076,25.947261037310362,2275.0816713737167,High,61.336997143727906,32.32108763976096,0.0
Brazil,2.7527359063592964,2183.854012980113,1762.1554680528018,28.653104154161518,2759.3579748289553,Medium,52.863395993625836,22.4926856544446,12751.286085892303
Tanzania,14.419947730294881,1845.2057674391392,2300.112705733029,109.65753109161534,2855.239353782518,Low,82.9385296235224,15.813460555266504,6600.142912346577
Russia,2.3150746435213834,1882.4956508799546,3323.5350970085938,282.8090849275829,1752.5116288130464,Low,32.05096885338839,9.273437385276942,21909.32163576435
Indonesia,6.277899443532653,1121.1840026753807,1146.1474066807655,202.22893078325964,1103.5074199364833,High,21.87287465877872,19.171330006500305,14741.920170075391
Nigeria,1.3717100543717937,930.243982112711,776.654266532846,205.2076372184066,2373.2698032833987,Medium,53.67790759475944,9.349017542948854,17210.29835221478
Brazil,14.953426352504616,990.4930311630465,1012.1585185658057,111.76639729717017,790.4540806237858,High,37.81089175641931,12.960362787079276,16146.835935307976
Brazil,7.582705653935514,2470.3589529665387,3149.4671906487356,180.12993340651883,1714.0183850588774,Low,23.72107800041281,49.43012713607957,15063.038168490604
Nigeria,8.971236758068653,196.26205938995795,2402.0135192311386,7.988699288184296,1107.8064614983757,Medium,74.34487151357217,24.98466006079784,0.0
Myanmar,1.0994395130875696,2180.8755906938763,1286.3110466413964,192.64833369081495,1987.0616674382345,Medium,28.36947499679356,28.934229492725745,20579.06161164763
Nigeria,11.27441100894775,1488.8209805737442,2929.4355108027135,274.41964953498984,759.1767930358453,Low,65.62396250058288,44.31283379317469,10638.21499851179
Brazil,3.2275933371242282,1152.677006055017,3070.2469887266516,185.70917316172165,615.199189917736,Medium,41.07873126251668,49.80060052208095,2090.4412428490987
Brazil,13.481008912666635,1840.6183849963277,3024.194449939862,262.74108507257176,2758.8053056925396,Medium,33.01220377662665,31.22215022051067,14950.180013023028
Russia,3.156580643181907,1268.0054594192868,3248.6722542826187,218.57205136249766,350.32086470113387,High,48.48136421894881,41.561321946987725,6895.759146607796
Colombia,2.941247037888632,2196.2157713959855,1181.9471625374208,40.56473283908862,1542.5758278180483,Low,80.10843321672152,19.712346095150387,21927.072294220725
Indonesia,0.6445900509366137,2261.6844736270205,2740.629979113463,271.2237256493233,701.5157097408763,Low,49.40701826784295,18.7584780851281,19501.006930994845
Nigeria,7.133797482138989,1112.130224496293,1827.672441549834,24.60093408495359,164.84339181071897,Low,76.30772369082918,23.121667444755207,7100.381831773698
Indonesia,8.516132885612985,764.3867133641238,3010.195513959191,162.52040440159033,156.25551395970786,Low,29.411472259936303,35.26282682031421,4026.260409339028
Nigeria,1.0790587274824504,1521.6407886240693,2658.321099201001,46.93045151907001,566.9042277121906,Low,77.95785647488094,35.698626016479444,4270.949746274286
Canada,11.655361488755657,2289.6720294800584,2806.9870841491465,8.4534501656167,2606.9725457927007,Medium,37.76999936799865,19.185774559225287,6393.9345012837375
Brazil,6.8540036377456115,605.5892536135998,2434.1016968113217,129.5001067376535,883.3122947322287,High,70.80448474166546,10.99444658614829,2909.9190911119786
Colombia,7.913415012980942,1595.1198005523586,950.0291853560913,92.0370087579761,2853.854553197122,Low,62.433616613074726,33.457831540947886,16661.323699981953
Russia,6.667364929379599,1615.7445282220492,2089.583448580509,148.37014567029289,1765.785764318121,High,89.68585379087655,10.774663798494403,16920.37008292661
Colombia,6.071369607042357,1859.4712537966743,3452.4761925259754,175.2739665866925,1338.0118598178599,High,49.04918884814855,31.032162870319855,19416.837751415784
Colombia,8.438640936492446,415.7624443054235,3305.9030061410685,17.903026331139472,1761.2620622748912,Medium,24.962389162583033,36.20399576253391,0.0
Colombia,2.4130796643676167,1817.9799152370126,533.8385809707362,41.285972061504964,1574.26023641749,Low,21.436661416343966,36.527517337750325,15021.851886681354
Indonesia,2.8107291443795397,2281.6780495975386,910.9259287612551,169.79950695287548,2288.3899485841093,Medium,82.01439207295648,38.90624497968185,24758.10990229129
Nigeria,12.940605753101408,531.2394612885807,808.3591977091419,106.23436918593418,883.3633946199142,Low,59.355172824607415,44.2786739704549,4101.964111767112
Australia,14.197120385791127,670.1039798173064,2650.537720954416,220.10617882708715,1091.498655220892,Medium,78.14330388762119,27.49815463841548,0.0
Canada,5.662308812568319,2431.348225699935,2935.1345225565296,197.4260363346222,2687.5781924730895,High,37.581920000863605,37.8612135288307,25300.28710270161
Tanzania,4.134095629838951,534.3446865027754,1061.885235563083,254.4532870820225,2842.046713793696,Low,45.88128091349253,32.86277309146266,2966.7293719394165
Colombia,9.695593194261335,2150.5242240869898,1968.14334815067,209.28538386742147,2683.0467710851,High,22.25779041584892,13.398797290895715,25237.05249455962
Myanmar,6.190139149361636,1281.4668554752834,3006.17938683472,131.82966783009368,1287.371582174075,High,92.1119243430584,6.156034019123368,2798.2932089995156
Indonesia,0.4782566993391385,693.3545785676249,2671.684788775377,203.52515360635755,2352.078233870301,Medium,70.090093002561,17.80436235546202,3292.0562390734813
Russia,2.4266737007562367,2189.799763054027,2080.93533702473,86.23744640534846,1455.1904132382415,Low,89.99038158194797,24.93651678519287,14014.966505420538
Tanzania,10.767986209826223,1168.7326120063972,2230.077840422196,95.36248213957273,1517.7425638310015,High,39.91223055718042,32.76976749928953,13731.751239857196
Australia,9.917966734461254,1335.5616494312565,1975.917695440468,237.75062217663404,653.8063217189876,Medium,65.85977084192456,43.24816987264424,17420.93025962855
Myanmar,0.503730288301904,962.1600865594377,1322.400199088344,136.69375733846675,1793.8343946126236,Low,70.88749762194783,13.831057251777453,15922.80529094869
Australia,3.4073852128009467,1523.0820434438258,2151.56817786295,240.52220045291398,599.1008983723764,Low,43.816227519319135,10.64974054543147,24316.21068632881
Tanzania,3.543014469162264,492.4572942040546,2535.544436355281,247.61460023214212,1028.1158622482217,High,83.60819262617225,48.35659763634474,7952.853920768433
Colombia,10.111201879621053,1038.5956879642258,3107.301039168504,257.98088961007875,2572.339094778809,Low,91.03710971751859,9.862005171938321,4501.49060155317
Myanmar,0.3936870125400259,2426.58957360469,2372.503197335669,275.4073945731562,660.8736371720229,High,86.36413382720032,26.53209815482351,27661.459742263516
Australia,1.6512178715701504,719.5202384827061,2759.4767648337897,132.1406400514224,259.9169412616268,Low,75.43002319545295,31.350367795698585,0.0
Russia,12.01874967206052,1676.1679948991014,896.2220683591763,99.06571140473595,253.5723982078081,Medium,40.809850979371554,29.361848940834722,15940.629897376579
Nigeria,2.760315464609571,880.4561541392677,1830.8281707013487,176.7486302452636,2825.314335484168,High,41.12120315792238,8.871447066482444,9248.369331640339
Brazil,9.825917006992933,1956.3355016478415,428.92802146398924,114.49586491410014,1545.415291987412,High,92.25202403345284,7.566211130162872,25240.29066540574
Nigeria,3.6489234375962254,414.0967857240396,1164.7044800170315,182.31687920606873,1257.765611860204,Low,20.7713371951769,9.746754235746605,10116.975338415414
Tanzania,1.581676752114243,2427.570508188507,2652.031316850315,213.14782947992825,2442.0918139733594,Low,73.70374799316085,31.351445774267564,26670.573880327163
Indonesia,3.7232656458918663,1189.0948993207342,3474.610849183027,208.07948045518037,2515.6864873360223,High,72.96846219164466,29.495519943544448,6440.196754468279
Brazil,10.861777284649321,666.5211120315134,707.4521087203693,115.4931016709358,1029.9635476910335,Low,66.70171557123481,15.518335641653492,12921.001717936708
Canada,12.849877374783658,276.39219359203037,1644.6323791699936,54.22375950113208,2096.173269547696,Medium,94.25816345651494,33.69983638305162,0.0
Russia,12.470275982048175,507.41897221009776,2880.2200029673945,132.00615484635122,2324.8123067630654,Low,43.39095768227939,41.90303759250422,5149.025308032466
Canada,6.018034591314977,1347.4574765344423,1032.5104673495864,47.065272504163076,1981.2195262545658,Medium,45.49788978449361,6.871053193096719,9202.66630625122
Myanmar,10.054468534902627,908.8076234350871,2120.7633428370873,267.57862537922347,497.20547066029314,Medium,25.920455220991666,27.415847459661908,18626.7368688685
Brazil,3.1542660016957327,2089.3200781182627,2672.521017691992,107.03385091766793,2633.855096375318,Medium,53.20986024078031,36.01896854462106,7098.248586970864
Canada,4.467901180889097,1134.1300567883343,2309.5548958065547,50.565625430880516,1640.3289305712258,Medium,39.578639467613606,16.35403671813592,1607.1302573687733
Canada,13.455403695964684,696.9142542103118,982.87667730779,12.507089172196508,883.2936577915109,Medium,45.75400266332332,18.84969073819171,2397.8428260056653
Australia,0.2937286603099669,1581.147967849672,1501.6921629257922,195.51760395451285,1304.4231470411971,Low,82.59288426917207,32.613705634522276,21951.644563410933
Nigeria,1.3740771097315745,1796.26532052507,2829.7545319047313,192.88618364914925,160.8347166767768,Medium,90.16133851456217,45.40708820496816,20472.11389971549
